Date,Open,High,Low,Close,Adj Close,Volume
2023-02-09,2781.949951,2820.350098,2766.149902,2814.600098,2795.980713,946372
2023-02-10,2830.000000,2830.949951,2793.000000,2804.600098,2786.046875,700072
2023-02-13,2814.500000,2829.000000,2780.000000,2790.750000,2772.288330,467228
2023-02-14,2804.750000,2804.750000,2765.000000,2777.000000,2758.629395,524746
2023-02-15,2777.000000,2798.300049,2754.000000,2786.149902,2767.718750,817717
2023-02-16,2797.000000,2834.350098,2790.100098,2805.949951,2787.387695,788964
2023-02-17,2802.949951,2845.850098,2785.500000,2833.600098,2814.854980,840526
2023-02-20,2845.000000,2852.000000,2812.100098,2825.550049,2806.858154,646218
2023-02-21,2837.000000,2838.699951,2805.000000,2817.100098,2798.464111,631934
2023-02-22,2809.949951,2813.949951,2780.000000,2795.949951,2777.453857,580270
2023-02-23,2805.000000,2805.550049,2700.100098,2705.949951,2688.049316,1790570
2023-02-24,2712.100098,2762.000000,2710.000000,2738.500000,2720.384033,1429040
2023-02-27,2740.399902,2758.649902,2725.050049,2749.899902,2731.708496,561317
2023-02-28,2750.000000,2839.000000,2727.449951,2828.800049,2810.086670,1815923
2023-03-01,2828.000000,2853.300049,2816.050049,2840.899902,2822.106445,816598
2023-03-02,2831.000000,2849.000000,2811.000000,2833.899902,2815.152832,604523
2023-03-03,2837.050049,2852.000000,2810.649902,2828.850098,2810.136475,679295
2023-03-06,2843.000000,2884.000000,2830.250000,2864.550049,2845.600342,1050267
2023-03-08,2870.000000,2870.000000,2827.000000,2859.550049,2840.633301,580250
2023-03-09,2862.000000,2872.449951,2836.850098,2853.550049,2834.673096,774224
2023-03-10,2844.000000,2844.000000,2807.000000,2830.199951,2811.477295,489978
2023-03-13,2823.500000,2849.449951,2772.199951,2784.199951,2765.781738,813217
2023-03-14,2782.949951,2786.949951,2740.050049,2745.600098,2727.437256,1060450
2023-03-15,2772.199951,2866.350098,2765.199951,2827.399902,2808.695801,2170346
2023-03-16,2850.000000,2900.000000,2828.699951,2893.250000,2874.110352,1755487
2023-03-17,2923.949951,2923.949951,2855.050049,2862.649902,2843.712646,1848073
2023-03-20,2915.000000,2915.000000,2831.050049,2855.149902,2836.262207,1074367
2023-03-21,2858.149902,2887.000000,2835.000000,2839.100098,2820.318604,691891
2023-03-22,2825.000000,2853.149902,2814.850098,2839.850098,2821.063721,731807
2023-03-23,2817.100098,2823.000000,2767.750000,2797.800049,2779.291748,1016581
2023-03-24,2797.800049,2815.649902,2772.850098,2798.500000,2779.987061,784111
2023-03-27,2798.500000,2820.000000,2786.500000,2803.750000,2785.202393,791560
2023-03-28,2791.000000,2810.600098,2765.000000,2784.449951,2766.030029,558581
2023-03-29,2784.449951,2793.750000,2755.000000,2770.500000,2752.172363,1087648
2023-03-31,2756.050049,2775.000000,2747.500000,2761.649902,2743.380859,1967803
2023-04-03,2746.949951,2781.649902,2708.649902,2777.000000,2758.629395,1035295
2023-04-05,2760.000000,2811.550049,2752.250000,2808.500000,2789.920898,668643
2023-04-06,2807.449951,2825.000000,2786.800049,2809.850098,2791.262207,627554
2023-04-10,2810.000000,2810.000000,2755.100098,2776.350098,2757.983643,1215461
2023-04-11,2790.000000,2790.000000,2750.050049,2753.800049,2735.583008,1246379
2023-04-12,2755.550049,2806.199951,2751.000000,2786.750000,2768.314941,2235399
2023-04-13,2786.699951,2813.300049,2782.000000,2809.750000,2791.162598,602597
2023-04-17,2825.000000,2845.600098,2806.000000,2843.100098,2824.292236,754555
2023-04-18,2848.000000,2858.449951,2830.100098,2854.600098,2835.716064,717724
2023-04-19,2836.350098,2852.699951,2800.649902,2809.699951,2791.113037,799624
2023-04-20,2820.000000,2851.000000,2813.149902,2843.850098,2825.037109,761101
2023-04-21,2847.100098,2887.000000,2847.100098,2882.100098,2863.034180,894930
2023-04-24,2882.100098,2898.000000,2852.000000,2891.100098,2871.974609,782967
2023-04-25,2891.050049,2901.750000,2864.149902,2898.000000,2878.828857,636120
2023-04-26,2896.949951,2916.449951,2888.050049,2910.000000,2890.749512,569221
2023-04-27,2915.500000,2920.000000,2893.850098,2899.949951,2880.765869,599461
2023-04-28,2919.949951,2919.949951,2846.600098,2902.350098,2883.150146,1080665
2023-05-02,2910.949951,2933.699951,2893.000000,2899.550049,2880.368652,663800
2023-05-03,2918.000000,2962.399902,2897.000000,2929.699951,2910.319092,1237193
2023-05-04,2948.000000,2986.149902,2922.149902,2982.850098,2963.117676,1008540
2023-05-05,2971.000000,3025.000000,2951.050049,3012.949951,2993.018555,1326561
2023-05-08,3015.000000,3035.699951,2993.000000,3019.449951,2999.475342,941879
2023-05-09,3016.050049,3074.800049,3010.750000,3034.800049,3014.723877,1025850
2023-05-10,3042.949951,3057.000000,3018.899902,3041.399902,3021.280273,751851
2023-05-11,3052.050049,3156.149902,3031.500000,3139.750000,3118.979736,3229605
2023-05-12,3139.000000,3179.750000,3086.000000,3131.100098,3110.386963,1998170
2023-05-15,3134.199951,3168.000000,3121.050049,3132.000000,3111.281006,810281
2023-05-16,3132.000000,3165.699951,3122.350098,3138.100098,3117.340576,822404
2023-05-17,3136.000000,3147.949951,3075.550049,3092.449951,3071.992432,835371
2023-05-18,3105.649902,3125.000000,3093.250000,3109.050049,3088.482910,498067
2023-05-19,3124.000000,3127.949951,3068.050049,3084.449951,3064.045410,633262
2023-05-22,3070.000000,3105.600098,3046.000000,3084.899902,3064.492432,659425
2023-05-23,3087.000000,3127.949951,3085.000000,3120.600098,3099.956543,581204
2023-05-24,3115.000000,3133.149902,3098.000000,3101.500000,3080.982666,439465
2023-05-25,3101.500000,3129.000000,3086.000000,3123.550049,3102.886963,500313
2023-05-26,3123.000000,3136.949951,3111.750000,3128.399902,3107.704590,568249
2023-05-29,3147.199951,3155.000000,3116.050049,3137.399902,3116.645020,535712
2023-05-30,3146.899902,3155.000000,3127.550049,3144.399902,3123.598877,506026
2023-05-31,3151.949951,3219.350098,3136.449951,3192.949951,3171.827637,2349066
2023-06-01,3235.350098,3249.899902,3207.000000,3240.699951,3219.261719,1104861
2023-06-02,3239.399902,3249.949951,3219.000000,3237.250000,3215.834717,781973
2023-06-05,3239.949951,3239.949951,3195.000000,3199.750000,3178.582764,492565
2023-06-06,3207.750000,3238.899902,3195.000000,3212.750000,3191.496826,577698
2023-06-07,3217.000000,3229.250000,3206.250000,3224.800049,3203.467041,470038
2023-06-08,3220.000000,3247.000000,3193.000000,3212.250000,3191.000000,561161
2023-06-09,3209.800049,3238.899902,3168.550049,3180.550049,3180.550049,1239045
2023-06-12,3185.199951,3202.350098,3151.149902,3194.750000,3194.750000,1029156
2023-06-13,3210.000000,3272.000000,3205.149902,3262.850098,3262.850098,1598821
2023-06-14,3265.000000,3289.899902,3253.000000,3270.199951,3270.199951,741615
2023-06-15,3276.000000,3304.000000,3273.350098,3294.350098,3294.350098,806994
2023-06-16,3291.750000,3322.000000,3286.550049,3316.850098,3316.850098,984671
2023-06-19,3318.850098,3344.949951,3303.250000,3309.699951,3309.699951,516915
2023-06-20,3315.000000,3326.850098,3277.100098,3318.699951,3318.699951,866290
2023-06-21,3318.699951,3333.000000,3300.000000,3316.100098,3316.100098,742456
2023-06-22,3325.000000,3326.850098,3242.449951,3248.050049,3248.050049,871640
2023-06-23,3265.000000,3304.149902,3253.050049,3297.699951,3297.699951,1260659
2023-06-26,3295.000000,3315.350098,3271.399902,3308.149902,3308.149902,592801
2023-06-27,3275.000000,3344.500000,3273.350098,3326.000000,3326.000000,914141
2023-06-28,3326.000000,3326.000000,3326.000000,3326.000000,3326.000000,0
2023-06-30,3353.000000,3449.600098,3343.750000,3362.050049,3362.050049,1436363
2023-07-03,3365.000000,3379.949951,3337.199951,3358.699951,3358.699951,474224
2023-07-04,3358.699951,3387.000000,3331.000000,3347.699951,3347.699951,473663
2023-07-05,3351.350098,3400.000000,3340.750000,3374.399902,3374.399902,632406
2023-07-06,3410.000000,3410.000000,3367.800049,3399.399902,3399.399902,693995
2023-07-07,3385.000000,3414.000000,3337.149902,3343.699951,3343.699951,620761
2023-07-10,3345.000000,3372.050049,3293.949951,3343.149902,3343.149902,548838
2023-07-11,3349.949951,3399.949951,3345.000000,3392.550049,3392.550049,772158
2023-07-12,3408.000000,3414.399902,3362.250000,3406.750000,3406.750000,1025127
2023-07-13,3425.000000,3425.000000,3384.350098,3398.550049,3398.550049,750126
2023-07-14,3398.550049,3439.000000,3387.000000,3429.750000,3429.750000,832843
2023-07-17,3429.750000,3473.000000,3425.000000,3460.399902,3460.399902,817694
2023-07-18,3460.000000,3523.000000,3455.600098,3513.449951,3513.449951,962485
2023-07-19,3520.000000,3530.000000,3482.500000,3514.649902,3514.649902,620289
2023-07-20,3510.050049,3535.000000,3494.949951,3526.000000,3526.000000,589848
2023-07-21,3535.949951,3537.949951,3505.000000,3517.699951,3517.699951,857975
2023-07-24,3506.000000,3568.000000,3498.500000,3543.699951,3543.699951,680246
2023-07-25,3547.899902,3547.899902,3350.000000,3400.399902,3400.399902,2555630
2023-07-26,3399.850098,3413.000000,3365.000000,3373.000000,3373.000000,959076
2023-07-27,3390.000000,3414.000000,3351.000000,3369.399902,3369.399902,874078
2023-07-28,3375.000000,3399.000000,3364.500000,3390.699951,3390.699951,553750
2023-07-31,3323.199951,3388.000000,3323.149902,3377.350098,3377.350098,933890
2023-08-01,3372.000000,3385.000000,3338.000000,3342.949951,3342.949951,698667
2023-08-02,3341.199951,3371.949951,3330.649902,3362.899902,3362.899902,857218
2023-08-03,3370.000000,3379.949951,3318.100098,3336.350098,3336.350098,711011
